Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2019-09-18,0.0492,0.7524,0.1984,0.9932599999999999,0.06066666666666668,0.7694166666666669,0.16983333333333336,0.6953999999999999
2019-09-19,0.05106666666666668,0.7576,0.1912,0.9813866666666666,0.05111764705882354,0.7579411764705883,0.19076470588235295,0.9830470588235294
2019-09-20,0.052500000000000005,0.795,0.15200000000000002,0.98935,0.06077777777777777,0.8022222222222222,0.1368888888888889,0.7565777777777778
2019-09-23,0.07242857142857143,0.7607142857142856,0.1665714285714286,0.7472285714285715,0.05876923076923077,0.7841538461538463,0.15684615384615383,0.8221307692307692
2019-09-24,0.0504,0.7564,0.19319999999999998,0.99238,0.07027272727272728,0.7827272727272727,0.147,0.6772090909090909
2019-09-25,0.054,0.731,0.21475000000000002,0.9952000000000001,0.06683333333333334,0.78625,0.14691666666666667,0.46069999999999994
2019-09-26,0.039400000000000004,0.7598,0.20070000000000002,0.9870599999999999,0.04058333333333334,0.7727500000000002,0.18658333333333332,0.8828166666666665
2019-09-27,0.0685,0.7005,0.23149999999999998,0.99675,0.06225,0.74875,0.189,0.9877750000000001
2019-09-30,0.065125,0.7416249999999999,0.19325,0.9740875,0.06445454545454546,0.7669090909090909,0.16863636363636364,0.8586545454545454
2019-10-01,0.08333333333333333,0.7314999999999999,0.18516666666666667,0.8807999999999999,0.08292857142857143,0.7450714285714286,0.172,0.7789642857142857
2019-10-04,0.060272727272727276,0.7534545454545453,0.18631818181818183,0.9256681818181819,0.062060606060606045,0.7703030303030304,0.16766666666666669,0.8459181818181818
